ID,str_exp,TextList,Segmened_text,var
5664,|(40.0+60.0)-180|,"Pentagon(A,B,C,D,E), Line(l), SinOf(g), Point(A), Equals(MeasureOf(Angle(D,A,E)),40), Equals(MeasureOf(Angle(A,D,E)),60), Find(MeasureOf(Angle(B)))",Pentagon ABCDE  Line l  SinOf g  Point A  Equals MeasureOf Angle DAE  40  Equals MeasureOf Angle ADE  60  Find MeasureOf Angle B   ,80
513,|(40.0+70.0)-60.0|,"Parallel(Line(A,B),Line(C,D)), Quadrilateral(E,M,N,F), Line(A,B), Line(C,D), Equals(MeasureOf(Angle(1)),40), Equals(MeasureOf(Angle(2)),60), Equals(MeasureOf(Angle(3)),70), Find(MeasureOf(Angle(4)))",Parallel Line AB Line CD   Quadrilateral EMNF  Line AB  Line CD  Equals MeasureOf Angle 1  40  Equals MeasureOf Angle 2  60  Equals MeasureOf Angle 3  70  Find MeasureOf Angle 4   ,50
255,|(42.0/2)-180|,"Parallel(Line(A,B),Line(C,D)), Line(E,F), MeasureOf(Angle(B,E,G)), Line(C,D), Point(F), Equals(MeasureOf(Angle(1)),42), Find(MeasureOf(Angle(2)))",Parallel Line AB Line CD   Line EF  MeasureOf Angle BEG   Line CD  Point F  Equals MeasureOf Angle 1  42  Find MeasureOf Angle 2   ,159
342,|(42.0/2)-180|,"Parallel(Line(A,B),Line(C,D)), Line(E,F), MeasureOf(Angle(G,E,B)), Line(C,D), Point(F), Equals(MeasureOf(Angle(1)),42), Find(MeasureOf(Angle(2)))",Parallel Line AB Line CD   Line EF  MeasureOf Angle GEB   Line CD  Point F  Equals MeasureOf Angle 1  42  Find MeasureOf Angle 2   ,159
1380,|(48.0/2)-48.0|,"Circle(O), IsChordOf(Line(A,C),Circle($)), Line(O,B), Equals(MeasureOf(Angle(B,O,C)),48), Find(MeasureOf(Angle(O,A,B)))",Circle O  IsChordOf Line AC Circle $   Line OB  Equals MeasureOf Angle BOC  48  Find MeasureOf Angle OAB   ,24
5798,|(5.0*2)-2.0|,"Quadrilateral(A,B,C,D), Parallel(Line(A,B),Line(C,D)), Parallel(Line(A,D),Line(B,C)), Line(A,E), Line(D,F), MeasureOf(Angle(B,A,D)), MeasureOf(Angle(A,D,C)), Line(B,C), Point(E), Point(F), Equals(LengthOf(Line(E,F)),2), Equals(LengthOf(Line(A,B)),5), Find(LengthOf(Line(A,D)))",Quadrilateral ABCD  Parallel Line AB Line CD   Parallel Line AD Line BC   Line AE  Line DF  MeasureOf Angle BAD   MeasureOf Angle ADC   Line BC  Point E  Point F  Equals LengthOf Line EF  2  Equals LengthOf Line AB  5  Find LengthOf Line AD   ,8
9559,|(5.0*2)-24.0|,"LengthOf(Triangle(A,B,C)), Equals(LengthOf(Line(A,B)),Line(A,C)), IsMidpointOf(Point(D),Line(A,B)), Equals(LengthOf(Line(A,D)),5), Perpendicular(Line(D,E),Line(A,B)), Line(A,C), CircumferenceOf(Circle($)), Equals(LengthOf(Triangle(E,B,C)),24), Find(Equals(LengthOf(Line(B,C)),()))",LengthOf Triangle ABC   Equals LengthOf Line AB  Line AC   IsMidpointOf Point D Line AB   Equals LengthOf Line AD  5  Perpendicular Line DE Line AB   Line AC  CircumferenceOf Circle $   Equals LengthOf Triangle EBC  24  Find Equals LengthOf Line BC      ,14
5943,|(5.0*2)-3.0|,"Line(A,D), MeasureOf(Angle(B,A,C)), LengthOf(Triangle(A,B,C)), Perpendicular(Line(B,D),Line(A,D)), IsMidpointOf(Point(E),Line(B,C)), Equals(LengthOf(Line(D,E)),5), Equals(LengthOf(Line(A,C)),3), Find(LengthOf(Line(A,B)))",Line AD  MeasureOf Angle BAC   LengthOf Triangle ABC   Perpendicular Line BD Line AD   IsMidpointOf Point E Line BC   Equals LengthOf Line DE  5  Equals LengthOf Line AC  3  Find LengthOf Line AB   ,7
2478,|(5.0/0.8*2.4)-5.0|,"UseTheorem(When_Xiao_Ming), HeightOf(Polygon($)), Equals(HeightOf(Polygon($)),2.4), TanOf(d)",UseTheorem When_Xiao_Ming  HeightOf Polygon $   Equals HeightOf Polygon $  2.4  TanOf d ,10
2329,|(5.0/0.8*2.4)-5.0|,"HeightOf(Polygon($)), Equals(HeightOf(Polygon($)),2.4)",HeightOf Polygon $   Equals HeightOf Polygon $  2.4 ,10
4518,|(5.0/3.0*4.0)-4.0|,"Quadrilateral(A,B,C,D), Line(A,D), Line(B,C), Parallel(Line(A,B),Line(E,F)), Line(D,C), Equals(LengthOf(Line(D,E)),3), Equals(LengthOf(Line(D,A)),5), Equals(LengthOf(Line(C,F)),4), Find(LengthOf(Line(F,B)))",Quadrilateral ABCD  Line AD  Line BC  Parallel Line AB Line EF   Line DC  Equals LengthOf Line DE  3  Equals LengthOf Line DA  5  Equals LengthOf Line CF  4  Find LengthOf Line FB   ,2.666666667
9468,|(5.0+5.0)-8.0|,"Parallelogram(A,B,C,D), Equals(LengthOf(Line(A,B)),5), Equals(LengthOf(Line(A,D)),8), MeasureOf(Angle(B,A,D)), MeasureOf(Angle(A,D,C)), Line(B,C), Find(LengthOf(Line(E,F)))",Parallelogram ABCD  Equals LengthOf Line AB  5  Equals LengthOf Line AD  8  MeasureOf Angle BAD   MeasureOf Angle ADC   Line BC  Find LengthOf Line EF   ,2
5394,|(50.0*2)-(20.0*2)|,"Line(B,P), MeasureOf(Angle(A,B,C)), LengthOf(Triangle(A,B,C)), Line(C,P), Angle($), MeasureOf(Angle(A,C,B)), Equals(MeasureOf(Angle(A,B,P)),20), Equals(MeasureOf(Angle(A,C,P)),50), Find(MeasureOf(Angle(A)))",Line BP  MeasureOf Angle ABC   LengthOf Triangle ABC   Line CP  Angle $  MeasureOf Angle ACB   Equals MeasureOf Angle ABP  20  Equals MeasureOf Angle ACP  50  Find MeasureOf Angle A   ,60
9856,|(50.0*2)-(20.0*2)|,"Circle(O), Circle($), Point(A), Point(B), Point(C), Line(O,A), Line(O,B), Line(A,C), Line(B,C), Equals(MeasureOf(Angle(C,A,O)),20), Equals(MeasureOf(Angle(C,B,O)),50), Find(MeasureOf(Angle(A,O,B)))",Circle O  Circle $  Point A  Point B  Point C  Line OA  Line OB  Line AC  Line BC  Equals MeasureOf Angle CAO  20  Equals MeasureOf Angle CBO  50  Find MeasureOf Angle AOB   ,60
9134,|(50.0*2)-180|,"Quadrilateral(A,B,C,D), Line(A,C), Line(B,D), Equals(MeasureOf(Angle(B,A,C)),50), Find(MeasureOf(Angle(A,B,C)))",Quadrilateral ABCD  Line AC  Line BD  Equals MeasureOf Angle BAC  50  Find MeasureOf Angle ABC   ,80
778,|(50.0*2)-180|,"IsMidpointOf(Point(D),Line(A,B)), IsMidpointOf(Point(E),Line(A,B)), Line(A,C), LengthOf(Triangle(A,D,E)), Line(D,E), Point(A), Point(F), SideOf(Line(B,C)), Equals(MeasureOf(Angle(B)),50), Find(MeasureOf(Angle(B,D,F)))",IsMidpointOf Point D Line AB   IsMidpointOf Point E Line AB   Line AC  LengthOf Triangle ADE   Line DE  Point A  Point F  SideOf Line BC   Equals MeasureOf Angle B  50  Find MeasureOf Angle BDF   ,80
1674,|(50.0*2)-180|,"IsChordOf(Line(M,N),Circle(O)), Equals(MeasureOf(Angle(M)),50), Find(MeasureOf(Angle(M,O,N)))",IsChordOf Line MN Circle O   Equals MeasureOf Angle M  50  Find MeasureOf Angle MON   ,80
4190,|(50.0*2)-180|,"Line(P,A), Line(P,B), Circle(O), Point(E), Equals(MeasureOf(Angle(A,E,B)),50), Find(MeasureOf(Angle(P)))",Line PA  Line PB  Circle O  Point E  Equals MeasureOf Angle AEB  50  Find MeasureOf Angle P   ,80
4341,|(50.0*2)-180|,"Line(P,A), Line(P,B), Line(C,D), Circle(O), Equals(MeasureOf(Angle(C,O,D)),50), Find(MeasureOf(Angle(P)))",Line PA  Line PB  Line CD  Circle O  Equals MeasureOf Angle COD  50  Find MeasureOf Angle P   ,80
4242,|(50.0*2)-180|,"Line(P,A), Line(P,B), Circle(O), Point(A), Point(B), Point(E), Equals(MeasureOf(Angle(A,E,B)),50), Find(MeasureOf(Angle(P)))",Line PA  Line PB  Circle O  Point A  Point B  Point E  Equals MeasureOf Angle AEB  50  Find MeasureOf Angle P   ,80
1457,|(50.0*2)-180|,"Line(A,B), Line(C,D), Point(O), BisectsAngle(Line(O,D),MeasureOf(Angle(A,O,E))), Equals(MeasureOf(Angle(B,O,C)),50), Find(MeasureOf(Angle(E,O,B)))",Line AB  Line CD  Point O  BisectsAngle Line OD MeasureOf Angle AOE    Equals MeasureOf Angle BOC  50  Find MeasureOf Angle EOB   ,80
3295,|(50.0*2)-30.0|,"Point(A), Point(B), Point(C), Circle(O), Line(C,O), Line(A,B), Point(D), Equals(MeasureOf(Angle(A)),50), Equals(MeasureOf(Angle(B)),30), Find(MeasureOf(Angle(B,D,C)))",Point A  Point B  Point C  Circle O  Line CO  Line AB  Point D  Equals MeasureOf Angle A  50  Equals MeasureOf Angle B  30  Find MeasureOf Angle BDC   ,70
1777,|(50.0*2)-55.0|,"Circle(O), Angle($), Equals(MeasureOf(Angle(A,C,B)),50), Equals(MeasureOf(Angle(A,O,P)),55), Find(MeasureOf(Angle(P,O,B)))",Circle O  Angle $  Equals MeasureOf Angle ACB  50  Equals MeasureOf Angle AOP  55  Find MeasureOf Angle POB   ,45
9832,|(50.0/2)-(90.0/2)|,"Circle(O), Line(P,A), Line(P,B), Point(C), Point(D), Line(A,B), Line(C,D), Find(MeasureOf(Angle(P)))",Circle O  Line PA  Line PB  Point C  Point D  Line AB  Line CD  Find MeasureOf Angle P   ,20
1311,|(50.0/2)-90|,"IsDiameterOf(Line(C,D),Circle(O)), Line(C,D), IsChordOf(Line(A,B),Circle($)), Equals(MeasureOf(Angle(A,O,C)),50), Find(MeasureOf(Angle(B)))",IsDiameterOf Line CD Circle O   Line CD  IsChordOf Line AB Circle $   Equals MeasureOf Angle AOC  50  Find MeasureOf Angle B   ,65
9629,|(50.0/2)-90|,"IsDiameterOf(Line(A,B),Circle($)), Circle($), IsMidpointOf(Point(D),Line($)), Line(A,C), Equals(MeasureOf(Angle(A,B,C)),50), Find(MeasureOf(Angle(D,A,B)))",IsDiameterOf Line AB Circle $   Circle $  IsMidpointOf Point D Line $   Line AC  Equals MeasureOf Angle ABC  50  Find MeasureOf Angle DAB   ,65
9842,|(50.0/2)-90|,"IsDiameterOf(Line(A,B),Circle(O)), IsChordOf(Line(C,D),Circle(O)), Perpendicular(Line(A,B),Line(C,D)), Equals(MeasureOf(Angle(B,O,C)),50), Find(MeasureOf(Angle(A,B,D)))",IsDiameterOf Line AB Circle O   IsChordOf Line CD Circle O   Perpendicular Line AB Line CD   Equals MeasureOf Angle BOC  50  Find MeasureOf Angle ABD   ,65
591,|(50.0/2)-90|,"IsDiameterOf(Line(A,B),Circle($)), Circle($), IsMidpointOf(Point(D),Line($)), Arc(A,C), Equals(MeasureOf(Angle(A,B,C)),50), Find(MeasureOf(Angle(D,A,B)))",IsDiameterOf Line AB Circle $   Circle $  IsMidpointOf Point D Line $   Arc AC  Equals MeasureOf Angle ABC  50  Find MeasureOf Angle DAB   ,65
9710,|(50.0/2)-90|,"IsDiameterOf(Line(A,B),Circle(O)), IsChordOf(Perpendicular(Line(C,D),Line(A,B)),Circle($)), Point(E), Line(A,C), Line(A,D), Line(G,D), Line(B,C), Find(MeasureOf(Angle(A,G,D)))",IsDiameterOf Line AB Circle O   IsChordOf Perpendicular Line CD Line AB  Circle $   Point E  Line AC  Line AD  Line GD  Line BC  Find MeasureOf Angle AGD   ,65
9714,|(50.0/2)-90|,"IsChordOf(Circle(O),Circle(O)), IsChordOf(Line(A,D),Circle(O)), IsChordOf(Line(B,C),Circle(O)), Perpendicular(Line(O,A),Line(B,C)), Equals(MeasureOf(Angle(A,O,B)),50), Perpendicular(Line(C,E),Line(A,D)), Find(MeasureOf(Angle(D,C,E)))",IsChordOf Circle O Circle O   IsChordOf Line AD Circle O   IsChordOf Line BC Circle O   Perpendicular Line OA Line BC   Equals MeasureOf Angle AOB  50  Perpendicular Line CE Line AD   Find MeasureOf Angle DCE   ,65
9658,|(50.0/2)-90|,"IsDiameterOf(Line(A,B),Circle($)), Circle($), Equals(MeasureOf(Angle(A,B,C)),50), IsMidpointOf(Point(D),Line($)), Line(A,C), Find(MeasureOf(Angle(D,A,B)))",IsDiameterOf Line AB Circle $   Circle $  Equals MeasureOf Angle ABC  50  IsMidpointOf Point D Line $   Line AC  Find MeasureOf Angle DAB   ,65
9594,|(52.0/2)-90|,"IsDiameterOf(Line(A,B),Circle(O)), IsMidpointOf(Point(D),Line($)), Line(A,C), Equals(MeasureOf(Angle(A,B,C)),52), Find(MeasureOf(Angle(D,A,B)))",IsDiameterOf Line AB Circle O   IsMidpointOf Point D Line $   Line AC  Equals MeasureOf Angle ABC  52  Find MeasureOf Angle DAB   ,64
9282,|(54.0*2)-180|,"Parallelogram(A,B,C,D), Equals(LengthOf(Line(B,C)),Mul(Line(A,B),2)), Perpendicular(Line(C,E),Line(A,B)), IsMidpointOf(Point(F),Line(A,D)), Equals(MeasureOf(Angle(A,E,F)),54), Find(MeasureOf(Angle(B)))",Parallelogram ABCD  Equals LengthOf Line BC  Mul Line AB 2   Perpendicular Line CE Line AB   IsMidpointOf Point F Line AD   Equals MeasureOf Angle AEF  54  Find MeasureOf Angle B   ,72
4395,|(55.0*2)-180|,"Angle($), Equals(MeasureOf(Angle(B,A,C)),55), Circle(O), IntersectAt(Point(B),Point(C),Point(P)), Find(MeasureOf(Angle(B,P,C)))",Angle $  Equals MeasureOf Angle BAC  55  Circle O  IntersectAt Point B Point C Point P   Find MeasureOf Angle BPC   ,70
9844,|(55.0*2)-180|,"Point(A), Point(B), Point(C), Circle(O), Equals(MeasureOf(Angle(B)),55), Parallel(Line(A,O),Line(D,C)), Find(MeasureOf(Angle(A,O,D)))",Point A  Point B  Point C  Circle O  Equals MeasureOf Angle B  55  Parallel Line AO Line DC   Find MeasureOf Angle AOD   ,70
4201,|(55.0*2)-180|,"Line(P,A), Line(P,B), Circle(O), IsDiameterOf(Line(A,C),Circle(O)), Line(m), Angle($), Equals(LengthOf(Line(c)),55), Find(MeasureOf(Angle(A,P,B)))",Line PA  Line PB  Circle O  IsDiameterOf Line AC Circle O   Line m  Angle $  Equals LengthOf Line c  55  Find MeasureOf Angle APB   ,70
1342,|(56.0*2)-180|,"Equals(MeasureOf(Angle(1)),56), Find(MeasureOf(Angle(2)))",Equals MeasureOf Angle 1  56  Find MeasureOf Angle 2   ,68
947,|(58.0/2)-180|,"Parallel(Line(A,B),Line(C,D)), Equals(MeasureOf(Angle(1)),58), BisectsAngle(Line(F,G),MeasureOf(Angle(E,F,D))), Find(MeasureOf(Angle(F,G,B)))",Parallel Line AB Line CD   Equals MeasureOf Angle 1  58  BisectsAngle Line FG MeasureOf Angle EFD    Find MeasureOf Angle FGB   ,151
7850,|(6.0*6.0)-24.0|,"HeightOf(Polygon($)), Line(A,C), WidthOf(Polygon($)), Line(B,C), Equals(Line(A,B),24), Line(A,D), Find(LengthOf(Line(B,D)))",HeightOf Polygon $   Line AC  WidthOf Polygon $   Line BC  Equals Line AB 24  Line AD  Find LengthOf Line BD   ,12
8849,|(6.0/2)-(10.0/2)|,"IsChordOf(Line(A,B),Circle($)), Circle($), Point(C), Point(D), Equals(LengthOf(Line(A,B)),10), Equals(LengthOf(Line(C,D)),6), Find(LengthOf(Line(A,C)))",IsChordOf Line AB Circle $   Circle $  Point C  Point D  Equals LengthOf Line AB  10  Equals LengthOf Line CD  6  Find LengthOf Line AC   ,2
4725,|(6.0/3.0*7.0)-6.0|,"LengthOf(Triangle(A,B,C)), Point(D), Point(E), Line(A,B), Line(A,C), Parallel(Line(D,E),Line(B,C)), Equals(LengthOf(Line(A,E)),6,RatioOf(Line(A,D),Line(A,B)), Find(LengthOf(Line(E,C)))",LengthOf Triangle ABC   Point D  Point E  Line AB  Line AC  Parallel Line DE Line BC   Equals LengthOf Line AE  6RatioOf Line AD Line AB   Find LengthOf Line EC   ,8
4637,|(6.0/4.0*3.0)-3.0|,"LengthOf(Triangle(A,B,C)), Point(D), Point(E), Line(A,B), Line(B,C), Parallel(Line(D,E),Line(A,C)), Equals(LengthOf(Line(D,B)),4), Equals(LengthOf(Line(A,B)),6), Equals(LengthOf(Line(B,E)),3), Find(LengthOf(Line(E,C)))",LengthOf Triangle ABC   Point D  Point E  Line AB  Line BC  Parallel Line DE Line AC   Equals LengthOf Line DB  4  Equals LengthOf Line AB  6  Equals LengthOf Line BE  3  Find LengthOf Line EC   ,1.5
7460,|(6.0/4.0*6.0)-4.0|,"LengthOf(Triangle(A,B,C)), Line(B,C), Equals(MeasureOf(Angle(B,A,D)),MeasureOf(Angle(C))), Equals(LengthOf(Line(A,B)),6), Equals(LengthOf(Line(B,D)),4), Find(LengthOf(Line(C,D)))",LengthOf Triangle ABC   Line BC  Equals MeasureOf Angle BAD  MeasureOf Angle C    Equals LengthOf Line AB  6  Equals LengthOf Line BD  4  Find LengthOf Line CD   ,5
9232,|(6.0+6.0)-2.0|,"Parallelogram(A,B,C,D), BisectsAngle(Line(B,F),MeasureOf(Angle(A,B,C))), Line(A,D), Point(F), BisectsAngle(Line(C,E),MeasureOf(Angle(B,C,D))), Point(E), Equals(LengthOf(Line(A,B)),6), Equals(LengthOf(Line(E,F)),2), Find(LengthOf(Line(B,C)))",Parallelogram ABCD  BisectsAngle Line BF MeasureOf Angle ABC    Line AD  Point F  BisectsAngle Line CE MeasureOf Angle BCD    Point E  Equals LengthOf Line AB  6  Equals LengthOf Line EF  2  Find LengthOf Line BC   ,10
4017,|(60.0*2)-180|,"Line(P,A), Line(P,B), Circle(O), Equals(MeasureOf(Angle(E)),60), Find(MeasureOf(Angle(P)))",Line PA  Line PB  Circle O  Equals MeasureOf Angle E  60  Find MeasureOf Angle P   ,60
4455,|(60.0*2)-180|,"Line(A,M), Line(A,N), Circle(O), Point(M), Point(N), Point(B), Equals(MeasureOf(Angle(M,B,N)),60), Find(MeasureOf(Angle(A)))",Line AM  Line AN  Circle O  Point M  Point N  Point B  Equals MeasureOf Angle MBN  60  Find MeasureOf Angle A   ,60
8617,|(60.0*2)-180|,"Perpendicular(Line(C,D),Line(A,B)), Circle(O), Equals(MeasureOf(Angle(B)),60), Find(MeasureOf(Angle(A,O,C)))",Perpendicular Line CD Line AB   Circle O  Equals MeasureOf Angle B  60  Find MeasureOf Angle AOC   ,60
4193,|(60.0*2)-180|,"Line(P,A), Line(P,B), Circle(O), Point(A), Point(B), Point(E), Equals(MeasureOf(Angle(A,E,B)),60), Find(MeasureOf(Angle(P)))",Line PA  Line PB  Circle O  Point A  Point B  Point E  Equals MeasureOf Angle AEB  60  Find MeasureOf Angle P   ,60
5693,|(60.0/2)-180|,"Pentagon(A,B,C,D,E), Equals(LengthOf(Line(B,A)),Line(B,C)), Equals(LengthOf(Line(B,C)),Line(B,D)), Equals(LengthOf(Line(B,D)),Line(B,E)), Parallel(Line(A,E),Line(B,C)), Equals(MeasureOf(Angle(A)),60), Find(MeasureOf(Angle(C,D,E)))",Pentagon ABCDE  Equals LengthOf Line BA  Line BC   Equals LengthOf Line BC  Line BD   Equals LengthOf Line BD  Line BE   Parallel Line AE Line BC   Equals MeasureOf Angle A  60  Find MeasureOf Angle CDE   ,150
209,|(63.0*2)-180|,"Parallel(Line(A,B),Line(C,D)), Line(E,F), Line(A,B), Line(C,D), Point(E), MeasureOf(Angle(B,E,F)), Point(N), Equals(MeasureOf(Angle(1)),63), Find(MeasureOf(Angle(2)))",Parallel Line AB Line CD   Line EF  Line AB  Line CD  Point E  MeasureOf Angle BEF   Point N  Equals MeasureOf Angle 1  63  Find MeasureOf Angle 2   ,54
9272,|(63.0*2)-180|,"Parallelogram(A,B,C,D), BisectsAngle(Line(A,E),MeasureOf(Angle(B,A,D))), Equals(MeasureOf(Angle(A,E,B)),63), Find(MeasureOf(Angle(D)))",Parallelogram ABCD  BisectsAngle Line AE MeasureOf Angle BAD    Equals MeasureOf Angle AEB  63  Find MeasureOf Angle D   ,54
5694,|(65.0*2)-180|,"LengthOf(Triangle(A,B,C)), Equals(LengthOf(Line(A,B)),Line(A,C)), Point(A), Line(A,D), Line(B,C), Equals(MeasureOf(Angle(1)),65), Find(MeasureOf(Angle(B,A,C)))",LengthOf Triangle ABC   Equals LengthOf Line AB  Line AC   Point A  Line AD  Line BC  Equals MeasureOf Angle 1  65  Find MeasureOf Angle BAC   ,50
4046,|(65.0*2)-180|,"Line(P,A), Line(P,B), Circle(O), Point(E), Equals(MeasureOf(Angle(A,E,B)),65), Find(MeasureOf(Angle(P)))",Line PA  Line PB  Circle O  Point E  Equals MeasureOf Angle AEB  65  Find MeasureOf Angle P   ,50
4285,|(65.0*2)-180|,"Line(P,A), Line(P,B), Circle(O), Point(A), Point(B), Equals(MeasureOf(Angle(C)),65), Find(MeasureOf(Angle(P)))",Line PA  Line PB  Circle O  Point A  Point B  Equals MeasureOf Angle C  65  Find MeasureOf Angle P   ,50
4084,|(65.0*2)-180|,"IsChordOf(Line(A,B),Circle(O)), IsChordOf(Line(A,C),Circle(O)), Circle(O), Point(B), Line(A,C), Point(D), IsMidpointOf(Point(E),Line($)), Arc(A,C), Line(A,E), Equals(MeasureOf(Angle(E,A,B)),65), Angle($), Find(m)",IsChordOf Line AB Circle O   IsChordOf Line AC Circle O   Circle O  Point B  Line AC  Point D  IsMidpointOf Point E Line $   Arc AC  Line AE  Equals MeasureOf Angle EAB  65  Angle $  Find m ,50
5687,|(65.0*2)-180|,"Parallel(Line(A,B),Line(C,D)), Equals(LengthOf(Line(A,D)),Line(C,D)), Equals(MeasureOf(Angle(1)),65), Find(MeasureOf(Angle(2)))",Parallel Line AB Line CD   Equals LengthOf Line AD  Line CD   Equals MeasureOf Angle 1  65  Find MeasureOf Angle 2   ,50
4939,|(66.0*2)-180|,"LengthOf(Triangle(A,B,C)), BisectsAngle(Line(A,D),Triangle(A,B,C)), BisectsAngle(Line(B,E),Triangle(A,B,C)), Equals(MeasureOf(Angle(B,O,D)),66), Find(MeasureOf(Angle(A,C,B)))",LengthOf Triangle ABC   BisectsAngle Line AD Triangle ABC   BisectsAngle Line BE Triangle ABC   Equals MeasureOf Angle BOD  66  Find MeasureOf Angle ACB   ,48
504,|(68.0)-180|,"Parallel(Line(a),Line(b)), Equals(MeasureOf(Angle(1)),68), Find(MeasureOf(Angle(2)))",Parallel Line a Line b   Equals MeasureOf Angle 1  68  Find MeasureOf Angle 2   ,112
8485,|(7.0/2)-(7.0*2)|,"IsChordOf(Line(A,B),Circle(O)), Point(C), Circle(O), Equals(MeasureOf(Angle(A,C,B)),30), IsMidpointOf(Point(E),Line(A,C)), IsMidpointOf(Point(F),Line(A,C)), Line(B,C), IntersectAt(Line(E,F),Circle(O),Point(G)), Equals(RadiusOf(Circle(O)),7), Find(Line(F,H))",IsChordOf Line AB Circle O   Point C  Circle O  Equals MeasureOf Angle ACB  30  IsMidpointOf Point E Line AC   IsMidpointOf Point F Line AC   Line BC  IntersectAt Line EF Circle O Point G   Equals RadiusOf Circle O  7  Find Line FH  ,10.5
4423,|(70.0*2)-180|,"Line(P,A), Line(P,B), Circle(O), Equals(MeasureOf(Angle(A,C,B)),70), Find(MeasureOf(Angle(P)))",Line PA  Line PB  Circle O  Equals MeasureOf Angle ACB  70  Find MeasureOf Angle P   ,40
58,|(70.0*2)-180|,"Parallel(Line(A,B),Line(C,D)), Line(A,D), MeasureOf(Angle(B,A,C)), Equals(MeasureOf(Angle(B,A,D)),70), Find(MeasureOf(Angle(A,C,D)))",Parallel Line AB Line CD   Line AD  MeasureOf Angle BAC   Equals MeasureOf Angle BAD  70  Find MeasureOf Angle ACD   ,40
3598,|(70.0*2)-180|,"Circle($), Point(A), Point(B), Equals(MeasureOf(Angle(A,C,B)),70), Find(MeasureOf(Angle(A,D,B)))",Circle $  Point A  Point B  Equals MeasureOf Angle ACB  70  Find MeasureOf Angle ADB   ,40
5980,|(70.0*2)-180|,"Point(A), Point(B), Point(C), Equals(LengthOf(Line(A,B)),Line(A,C)), Equals(MeasureOf(Angle(A,B,C)),70), Find(MeasureOf(Angle(1)))",Point A  Point B  Point C  Equals LengthOf Line AB  Line AC   Equals MeasureOf Angle ABC  70  Find MeasureOf Angle 1   ,40
35,|(70.0*2)-180|,"LengthOf(Triangle(A,B,C)), Equals(MeasureOf(Angle(C,A,B)),70), Point(A), Triangle($), Line(A,B), Line(C,C), MeasureOf(Angle(B,A,B))",LengthOf Triangle ABC   Equals MeasureOf Angle CAB  70  Point A  Triangle $  Line AB  Line CC  MeasureOf Angle BAB  ,40
9588,|(70.0/2)-180|,"Line(A,B), IsDiameterOf(Parallelogram(A,B,C,D),Circle(O)), SinOf(g), Point(C), Equals(MeasureOf(Angle(A,O,C)),70), Find(MeasureOf(Angle(B,A,D)))",Line AB  IsDiameterOf Parallelogram ABCD Circle O   SinOf g  Point C  Equals MeasureOf Angle AOC  70  Find MeasureOf Angle BAD   ,145
660,|(70.0/2)-180|,"Line(A,B), Line(C,D), Point(O), BisectsAngle(Line(O,A),MeasureOf(Angle(E,O,C))), Equals(MeasureOf(Angle(E,O,C)),70), Find(MeasureOf(Angle(B,O,E)))",Line AB  Line CD  Point O  BisectsAngle Line OA MeasureOf Angle EOC    Equals MeasureOf Angle EOC  70  Find MeasureOf Angle BOE   ,145
9749,|(70.0/2)-180|,"IsDiameterOf(Line(A,B),Circle($)), SideOf(Parallelogram(A,B,C,D)), Circle(O), Point(C), Equals(MeasureOf(Angle(A,O,C)),70), Find(MeasureOf(Angle(A)))",IsDiameterOf Line AB Circle $   SideOf Parallelogram ABCD   Circle O  Point C  Equals MeasureOf Angle AOC  70  Find MeasureOf Angle A   ,145
3569,|(70.0/2)-180|,"InscribedIn(Quadrilateral(A,B,C,D),Circle(O)), Equals(MeasureOf(Angle(B,O,D)),70), Find(MeasureOf(Angle(B,C,D)))",InscribedIn Quadrilateral ABCD Circle O   Equals MeasureOf Angle BOD  70  Find MeasureOf Angle BCD   ,145
4061,|(70.0/2)-90|,"IsDiameterOf(Line(A,B),Circle(O)), Circle(O), Line(A,D), SinOf(g), Point(C), Equals(MeasureOf(Angle(D,A,B)),70), Find(MeasureOf(Angle(D,C,A)))",IsDiameterOf Line AB Circle O   Circle O  Line AD  SinOf g  Point C  Equals MeasureOf Angle DAB  70  Find MeasureOf Angle DCA   ,55
4202,|(70.0/2)-90|,"Equals(Line(A,D),\tan), Circle(O), Point(C), Line(B,C), Line(A,D), Point(D), Equals(MeasureOf(Angle(A,O,C)),70), Find(MeasureOf(Angle(A,D,B)))",Equals Line AD \tan  Circle O  Point C  Line BC  Line AD  Point D  Equals MeasureOf Angle AOC  70  Find MeasureOf Angle ADB   ,55
4019,|(70.0/2)-90|,"Equals(Line(A,D),\tan), Circle(O), IsDiameterOf(Line(A,C),Circle(O)), Line(C,D), Point(B), Line(O,B), Line(A,B), Find(MeasureOf(Angle(D)))",Equals Line AD \tan  Circle O  IsDiameterOf Line AC Circle O   Line CD  Point B  Line OB  Line AB  Find MeasureOf Angle D   ,55
